"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0UA60","2020-02-12 06:00:00","566.000","184.000","2.200","15.100","0.740","955.500","","0.000","-99.000","-99.000","-99.000","16.300","","14.500",""
"C0A980","2020-02-12 06:00:00","11.000","0.000","0.000","14.600","0.970","1019.100","","0.000","-99.000","-99.000","-99.000","16.200","","14.600",""
"C0C670","2020-02-12 06:00:00","250.000","178.000","1.100","14.600","0.820","990.600","","0.000","-99.000","-99.000","-99.000","15.900","","14.600",""
"C0K550","2020-02-12 06:00:00","15.000","108.000","0.400","16.400","0.950","1017.800","","0.000","-99.000","-99.000","-99.000","17.400","","16.400",""
"C0R350","2020-02-12 06:00:00","35.000","89.000","4.400","23.400","0.750","1015.800","","0.000","10.300","89.000","","23.400","","23.000",""
"C0T9F0","2020-02-12 06:00:00","251.000","268.000","1.500","17.700","0.660","992.100","","0.000","-99.000","-99.000","-99.000","18.300","","16.300",""
"C0D390","2020-02-12 06:00:00","146.000","0.000","0.000","13.700","0.960","1001.000","","0.000","-99.000","-99.000","-99.000","16.100","","13.600",""
"C0E430","2020-02-12 06:00:00","258.000","183.000","2.100","14.300","0.920","993.100","","0.000","-99.000","-99.000","-99.000","15.400","","14.300",""
"C0O990","2020-02-12 06:00:00","18.000","0.000","0.000","16.000","0.990","1017.000","","0.000","-99.000","-99.000","-99.000","17.800","","16.000",""
"CM0010","2020-02-12 06:00:00","68.000","61.000","0.500","15.000","0.870","1012.000","","0.000","-99.000","-99.000","-99.000","16.800","","14.900",""
"C0K500","2020-02-12 06:00:00","12.000","112.000","0.400","16.600","0.990","1016.800","","0.000","-99.000","-99.000","-99.000","17.400","","16.600",""
"C0X260","2020-02-12 06:00:00","39.000","92.000","0.400","16.500","0.940","1015.200","","0.000","-99.000","-99.000","-99.000","17.900","","16.400",""
"C0ACA0","2020-02-12 06:00:00","25.000","0.000","0.200","16.000","0.950","1015.500","","0.000","-99.000","-99.000","-99.000","17.500","","16.000",""
"C0X180","2020-02-12 06:00:00","62.000","0.000","0.000","16.700","0.990","1011.700","","0.000","-99.000","-99.000","-99.000","17.900","","16.700",""
"C0F930","2020-02-12 06:00:00","100.000","131.000","0.400","16.700","1.000","1007.200","","0.000","-99.000","-99.000","-99.000","18.000","","16.700",""
"C0I010","2020-02-12 06:00:00","1562.000","107.000","1.800","13.000","0.410","852.600","","0.000","-99.000","-99.000","-99.000","13.100","","10.300",""
"C0R190","2020-02-12 06:00:00","32.000","100.000","0.800","16.100","0.990","1014.900","","0.000","-99.000","-99.000","-99.000","18.900","","16.000",""
"C0E420","2020-02-12 06:00:00","19.000","0.000","0.000","15.500","0.910","1015.100","","0.000","-99.000","-99.000","-99.000","16.500","","15.300",""
"C0W160","2020-02-12 06:00:00","49.000","228.000","1.200","15.800","0.850","1010.700","","0.000","-99.000","-99.000","-99.000","15.800","","14.000",""
"C0I460","2020-02-12 06:00:00","110.000","248.000","1.100","16.500","0.940","1006.500","","0.000","-99.000","-99.000","-99.000","18.500","","16.500",""
"C0A9F0","2020-02-12 06:00:00","35.000","0.000","0.000","15.700","0.890","1016.000","","0.000","-99.000","-99.000","-99.000","18.000","","15.700",""
"C0F9A0","2020-02-12 06:00:00","425.000","106.000","1.400","17.600","0.750","970.000","","0.000","-99.000","-99.000","-99.000","18.500","","16.500",""
"C0O950","2020-02-12 06:00:00","4.000","0.000","0.000","16.600","0.990","1017.800","","0.000","-99.000","-99.000","-99.000","18.000","","16.600",""
"C0M760","2020-02-12 06:00:00","40.000","0.000","0.200","16.900","0.910","1014.800","","0.000","-99.000","-99.000","-99.000","17.900","","16.900",""
"C0AH70","2020-02-12 06:00:00","34.000","275.000","0.300","16.900","0.800","1016.000","","0.000","-99.000","-99.000","-99.000","18.100","","16.900",""
"C0V250","2020-02-12 06:00:00","298.000","42.000","0.600","14.500","0.870","985.100","","0.000","-99.000","-99.000","-99.000","15.600","","14.200",""
"C0U980","2020-02-12 06:00:00","573.000","78.000","0.900","14.700","0.860","956.100","","0.000","-99.000","-99.000","-99.000","14.900","","14.400",""
"C0S740","2020-02-12 06:00:00","289.000","295.000","0.800","14.200","0.990","989.800","","0.000","-99.000","-99.000","-99.000","16.400","","14.200",""
"C0A940","2020-02-12 06:00:00","49.000","0.000","0.100","14.200","0.980","1014.000","","0.000","-99.000","-99.000","-99.000","15.900","","14.100",""
"C0A920","2020-02-12 06:00:00","196.000","182.000","1.300","18.800","0.630","995.400","","0.000","-99.000","-99.000","-99.000","18.800","","16.200",""
"C0T870","2020-02-12 06:00:00","135.000","0.000","0.100","12.900","0.980","1005.500","","0.000","-99.000","-99.000","-99.000","15.600","","12.800",""
"C0O930","2020-02-12 06:00:00","69.000","0.000","0.000","15.100","1.000","1012.500","","0.000","-99.000","-99.000","-99.000","17.200","","15.100",""
"C0AI40","2020-02-12 06:00:00","37.000","0.000","0.000","16.100","0.850","1015.500","","0.000","-99.000","-99.000","-99.000","17.700","","16.100",""
"C0C460","2020-02-12 06:00:00","482.000","0.000","0.000","15.900","0.660","965.100","","0.000","-99.000","-99.000","-99.000","16.500","","14.300",""
"C0E520","2020-02-12 06:00:00","320.000","0.000","0.000","13.100","1.000","983.700","","0.000","-99.000","-99.000","-99.000","15.300","","13.100",""
"C0T9D0","2020-02-12 06:00:00","7.000","232.000","0.300","16.600","0.840","1020.200","","0.000","-99.000","-99.000","-99.000","21.300","","16.600",""
"C0I390","2020-02-12 06:00:00","1184.000","94.000","1.000","11.300","0.890","890.900","","0.000","-99.000","-99.000","-99.000","13.100","","11.300",""
"C0B020","2020-02-12 06:00:00","86.000","134.000","2.300","17.900","0.760","1007.900","","0.000","-99.000","-99.000","-99.000","19.300","","16.300",""
"CM0170","2020-02-12 06:00:00","106.000","80.000","2.500","15.600","0.960","1008.100","","0.000","-99.000","-99.000","-99.000","19.100","","15.400",""
"C0F860","2020-02-12 06:00:00","2215.000","204.000","1.400","8.400","0.440","784.500","","0.000","-99.000","-99.000","-99.000","9.600","","8.300",""
"C0U890","2020-02-12 06:00:00","116.000","287.000","3.300","14.900","0.990","1008.200","","0.000","-99.000","-99.000","-99.000","16.900","","14.900",""
"C0G800","2020-02-12 06:00:00","15.000","0.000","0.000","15.800","0.990","1017.500","","0.000","-99.000","-99.000","-99.000","17.600","","15.800",""
"C0F850","2020-02-12 06:00:00","379.000","124.000","0.500","14.100","0.910","975.700","","0.000","-99.000","-99.000","-99.000","16.700","","14.000",""
"C0AH50","2020-02-12 06:00:00","275.000","98.000","0.900","16.500","0.790","987.600","","0.000","-99.000","-99.000","-99.000","17.100","","16.000",""
"C0Z160","2020-02-12 06:00:00","124.000","178.000","1.200","14.800","0.910","1007.900","","0.000","-99.000","-99.000","-99.000","16.400","","14.800",""
"C0R540","2020-02-12 06:00:00","17.000","10.000","1.100","18.500","0.800","1016.900","","0.000","-99.000","-99.000","-99.000","20.400","","18.500",""
"C0K480","2020-02-12 06:00:00","56.000","0.000","0.000","16.800","0.990","1012.400","","0.000","-99.000","-99.000","-99.000","17.300","","16.700",""
"C0H890","2020-02-12 06:00:00","440.000","198.000","0.300","14.000","0.940","968.700","","0.000","-99.000","-99.000","-99.000","16.000","","14.000",""
"C0S770","2020-02-12 06:00:00","375.000","288.000","0.500","16.000","0.930","978.100","","0.000","-99.000","-99.000","-99.000","17.500","","15.300",""
"C0X230","2020-02-12 06:00:00","29.000","129.000","1.000","16.300","0.950","1017.300","","0.000","-99.000","-99.000","-99.000","17.300","","16.100",""
"C0B010","2020-02-12 06:00:00","38.000","0.000","0.000","15.500","0.980","1012.900","","0.000","-99.000","-99.000","-99.000","17.500","","15.500",""
"C0R490","2020-02-12 06:00:00","49.000","18.000","2.100","17.800","0.910","1012.800","","0.000","-99.000","-99.000","-99.000","19.400","","17.800",""
"C0V440","2020-02-12 06:00:00","27.000","0.000","0.000","16.800","0.860","1015.600","","0.000","-99.000","-99.000","-99.000","19.700","","16.800",""
"C0SA40","2020-02-12 06:00:00","200.000","0.000","0.000","14.900","0.990","999.300","","0.000","-99.000","-99.000","-99.000","15.700","","14.100",""
"C0Z280","2020-02-12 06:00:00","224.000","196.000","1.800","15.000","0.990","997.300","","0.000","-99.000","-99.000","-99.000","16.000","","14.900",""
"C0Z070","2020-02-12 06:00:00","247.000","167.000","1.100","14.700","0.990","992.700","","0.000","-99.000","-99.000","-99.000","15.700","","14.600",""
"CM0180","2020-02-12 06:00:00","313.000","0.000","0.100","15.300","0.820","984.300","","0.000","-99.000","-99.000","-99.000","17.400","","15.300",""
"C0T9N0","2020-02-12 06:00:00","261.000","71.000","0.600","14.100","1.000","992.300","","0.000","-99.000","-99.000","-99.000","16.500","","14.000",""
"C0K470","2020-02-12 06:00:00","97.000","0.000","0.200","16.400","0.960","1007.800","","0.000","-99.000","-99.000","-99.000","17.500","","15.600",""
"C0R720","2020-02-12 06:00:00","214.000","1.000","3.400","19.800","0.750","995.900","","0.000","-99.000","-99.000","-99.000","20.300","","19.700",""
"C0V650","2020-02-12 06:00:00","28.000","105.000","2.500","18.000","0.880","1017.700","","0.000","-99.000","-99.000","-99.000","19.300","","17.900",""
"C0H9C0","2020-02-12 06:00:00","3402.000","8.000","0.700","-0.500","0.550","677.600","","0.000","-99.000","-99.000","-99.000","1.800","","-0.900",""
"C0U780","2020-02-12 06:00:00","15.000","265.000","1.600","15.600","0.940","1019.200","","0.000","-99.000","-99.000","-99.000","17.600","","15.600",""
"C0U760","2020-02-12 06:00:00","22.000","0.000","0.100","14.600","0.990","1019.600","","0.000","-99.000","-99.000","-99.000","20.100","","14.600",""
"C0X290","2020-02-12 06:00:00","10.000","124.000","1.300","16.700","0.960","1018.200","","0.000","-99.000","-99.000","-99.000","18.300","","16.700",""
"C0E830","2020-02-12 06:00:00","37.000","114.000","0.900","16.400","0.930","1014.800","","0.000","-99.000","-99.000","-99.000","17.400","","16.400",""
"C0K330","2020-02-12 06:00:00","38.000","0.000","0.000","16.300","0.970","1014.400","","0.000","-99.000","-99.000","-99.000","17.200","","16.300",""
"C0M660","2020-02-12 06:00:00","40.000","0.000","0.000","16.900","0.950","1015.200","","0.000","-99.000","-99.000","-99.000","17.300","","16.800",""
"C0D580","2020-02-12 06:00:00","120.000","0.000","0.000","13.500","0.980","1005.300","","0.000","-99.000","-99.000","-99.000","15.500","","13.500",""
"C0R640","2020-02-12 06:00:00","21.000","43.000","1.900","18.700","0.910","1017.500","","0.000","-99.000","-99.000","-99.000","20.500","","18.700",""
"C0E810","2020-02-12 06:00:00","53.000","0.000","0.000","14.400","0.990","1013.500","","0.000","-99.000","-99.000","-99.000","15.400","","14.400",""
"C0G830","2020-02-12 06:00:00","27.000","0.000","0.000","16.600","1.000","1014.400","","0.000","-99.000","-99.000","-99.000","17.400","","16.600",""
"C0A550","2020-02-12 06:00:00","422.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G750","2020-02-12 06:00:00","31.000","0.000","0.000","16.400","0.950","1016.500","","0.000","-99.000","-99.000","-99.000","17.400","","16.300",""
"C0Z270","2020-02-12 06:00:00","343.000","259.000","2.700","15.200","0.860","981.900","","0.000","-99.000","-99.000","-99.000","18.200","","14.800",""
"C0UA30","2020-02-12 06:00:00","1397.000","0.000","0.100","10.700","0.890","865.800","","0.000","-99.000","-99.000","-99.000","11.300","","10.400",""
"C0I080","2020-02-12 06:00:00","536.000","265.000","0.700","14.300","0.760","961.300","","0.000","-99.000","-99.000","-99.000","15.900","","14.300",""
"C0UA00","2020-02-12 06:00:00","392.000","173.000","1.000","11.700","0.980","976.600","","0.000","-99.000","-99.000","-99.000","14.000","","11.500",""
"C0AD40","2020-02-12 06:00:00","32.000","0.000","0.000","13.800","0.980","1015.700","","0.000","-99.000","-99.000","-99.000","16.400","","13.800",""
"C0G900","2020-02-12 06:00:00","20.000","206.000","1.300","17.200","0.970","1015.500","","0.000","-99.000","-99.000","-99.000","18.300","","17.200",""
"C0S660","2020-02-12 06:00:00","794.000","215.000","1.300","11.700","0.950","933.800","","0.000","-99.000","-99.000","-99.000","13.100","","11.400",""
"C0M640","2020-02-12 06:00:00","155.000","0.000","0.000","17.100","0.790","1001.200","","0.000","-99.000","-99.000","-99.000","18.600","","16.400",""
"C0R660","2020-02-12 06:00:00","20.000","93.000","1.200","18.600","0.770","1017.600","","0.000","-99.000","-99.000","-99.000","21.400","","18.300",""
"C0UA10","2020-02-12 06:00:00","1711.000","318.000","1.300","5.900","1.000","836.500","","0.000","-99.000","-99.000","-99.000","7.000","","5.900",""
"C0V770","2020-02-12 06:00:00","26.000","35.000","0.500","17.700","0.830","1016.000","","0.000","-99.000","-99.000","-99.000","19.000","","17.700",""
"C0E730","2020-02-12 06:00:00","26.000","140.000","0.900","16.000","0.900","1014.700","","0.000","-99.000","-99.000","-99.000","17.100","","16.000",""
"C0V810","2020-02-12 06:00:00","32.000","0.000","0.000","19.700","0.840","1014.300","","0.000","-99.000","-99.000","-99.000","20.100","","19.400",""
"C0A9C0","2020-02-12 06:00:00","35.000","100.000","0.300","15.100","0.920","1015.900","","0.000","-99.000","-99.000","-99.000","17.100","","15.100",""
"C0X310","2020-02-12 06:00:00","9.000","104.000","0.500","16.600","0.930","1019.000","","0.000","-99.000","-99.000","-99.000","18.600","","16.600",""
"C0K280","2020-02-12 06:00:00","23.000","30.000","0.300","15.600","0.990","1018.900","","0.000","-99.000","-99.000","-99.000","17.600","","15.400",""
"C0M650","2020-02-12 06:00:00","20.000","107.000","0.700","16.800","0.950","1017.400","","0.000","-99.000","-99.000","-99.000","17.400","","16.700",""
"C0S910","2020-02-12 06:00:00","212.000","100.000","2.400","21.100","0.990","997.600","","0.000","-99.000","-99.000","-99.000","21.200","","20.700",""
"C0D570","2020-02-12 06:00:00","15.000","183.000","0.300","14.900","1.000","1017.600","","0.000","-99.000","-99.000","-99.000","16.000","","14.700",""
"C0M710","2020-02-12 06:00:00","15.000","115.000","0.900","17.200","0.940","1017.700","","0.000","-99.000","-99.000","-99.000","17.800","","16.900",""
"C0V490","2020-02-12 06:00:00","20.000","14.000","1.000","20.000","0.730","1017.000","","0.000","-99.000","-99.000","-99.000","21.000","","19.800",""
"C0E870","2020-02-12 06:00:00","34.000","135.000","0.600","15.400","0.990","1017.300","","0.000","-99.000","-99.000","-99.000","16.400","","15.400",""
"C0M800","2020-02-12 06:00:00","440.000","0.000","0.000","15.100","0.820","969.600","","0.000","-99.000","-99.000","-99.000","16.300","","14.800",""
"C0A570","2020-02-12 06:00:00","360.000","83.000","1.000","11.700","0.990","979.400","","0.000","-99.000","-99.000","-99.000","13.800","","11.700",""
"C0S790","2020-02-12 06:00:00","236.000","278.000","2.500","18.200","0.730","995.500","","0.000","-99.000","-99.000","-99.000","18.300","","16.500",""
"C0D590","2020-02-12 06:00:00","143.000","38.000","0.900","16.200","0.850","1003.800","","0.000","-99.000","-99.000","-99.000","16.600","","15.800",""
"C0U990","2020-02-12 06:00:00","31.000","267.000","1.400","15.800","0.850","1017.500","","0.000","-99.000","-99.000","-99.000","17.300","","15.800",""
"C0M700","2020-02-12 06:00:00","150.000","89.000","1.300","15.200","0.940","1002.600","","0.000","-99.000","-99.000","-99.000","17.000","","15.200",""
"C0A970","2020-02-12 06:00:00","96.000","216.000","4.200","19.300","0.990","1009.500","","0.000","9.600","228.000","","19.900","","18.500",""
"CM0110","2020-02-12 06:00:00","7.000","224.000","0.500","16.600","0.860","1018.700","","-99.000","-99.000","-99.000","-99.000","18.200","","16.500",""
"C0S940","2020-02-12 06:00:00","150.000","264.000","1.800","19.800","0.660","1003.500","","0.000","-99.000","-99.000","-99.000","20.400","","18.700",""
"C0X250","2020-02-12 06:00:00","33.000","0.000","0.000","17.000","0.960","1015.500","","0.000","-99.000","-99.000","-99.000","18.000","","16.800",""
"C0K520","2020-02-12 06:00:00","10.000","0.000","0.200","16.800","0.950","1017.200","","0.000","-99.000","-99.000","-99.000","17.400","","16.700",""
"C0Z200","2020-02-12 06:00:00","153.000","0.000","0.000","14.500","0.990","1004.400","","0.000","-99.000","-99.000","-99.000","16.100","","14.300",""
"C0V740","2020-02-12 06:00:00","60.000","333.000","1.300","16.900","1.000","1013.700","","0.000","-99.000","-99.000","-99.000","18.200","","16.900",""
"C0V790","2020-02-12 06:00:00","410.000","55.000","2.000","16.900","0.670","971.600","","0.000","-99.000","-99.000","-99.000","17.400","","16.400",""
"C0F0A0","2020-02-12 06:00:00","3587.000","168.000","2.600","0.300","0.840","663.900","","0.000","12.100","175.000","","1.200","","-0.200",""
"C0Z250","2020-02-12 06:00:00","1124.000","281.000","1.100","11.000","0.990","895.900","","0.000","-99.000","-99.000","-99.000","11.600","","10.200",""
"C0K440","2020-02-12 06:00:00","35.000","0.000","0.000","16.700","0.990","1015.300","","0.000","-99.000","-99.000","-99.000","17.200","","16.600",""
"C0T900","2020-02-12 06:00:00","160.000","273.000","1.000","15.800","0.730","1001.100","","0.000","-99.000","-99.000","-99.000","17.900","","14.600",""
"C0F9V0","2020-02-12 06:00:00","525.000","158.000","1.600","16.700","0.730","959.100","","0.000","-99.000","-99.000","-99.000","18.100","","15.100",""
